0.5,0.5,0.5,0.4585987261146497,0.5,0.5,0.4129032258064515,0.7272727272727273,0.48338368580060415,0.4585987261146497,0.44299674267100975,0.4585987261146497,0.37209302325581384,0.5,0.5,1.0
0.5,0.5,0.5,0.44299674267100975,0.44299674267100975,0.4324324324324323,0.4236760124610591,0.3809523809523808,0.44299674267100975,0.4585987261146497,0.4324324324324323,0.4324324324324323,0.4324324324324323,0.4236760124610591,0.4129032258064515,0.3404255319148936
0.4720496894409937,0.4324324324324323,0.5,0.4129032258064515,0.3809523809523808,0.4324324324324323,0.34782608695652173,0.37209302325581384,0.36363636363636365,0.4129032258064515,0.34782608695652173,0.3999999999999999,0.3404255319148936,0.34782608695652173,0.4324324324324323,0.5
0.4236760124610591,0.4324324324324323,0.33333333333333337,0.48338368580060415,0.34782608695652173,0.3076923076923077,0.34782608695652173,0.31475409836065577,0.36363636363636365,0.31475409836065577,0.32,0.33333333333333337,0.34782608695652173,0.36363636363636365,0.3902439024390243,0.44299674267100975
0.37209302325581384,0.34782608695652173,0.6956521739130435,0.3404255319148936,0.3076923076923077,0.29090909090909084,0.2857142857142857,0.2807017543859649,0.27586206896551724,0.29090909090909084,0.29090909090909084,0.2962962962962963,0.32,0.326530612244898,0.3404255319148936,0.3809523809523808
0.3999999999999999,0.3404255319148936,0.3404255319148936,0.2962962962962963,0.34782608695652173,0.2711864406779661,0.26586102719033233,0.26586102719033233,0.25806451612903225,0.25806451612903225,0.27586206896551724,0.2857142857142857,0.29090909090909084,0.32,0.34782608695652173,0.37209302325581384
0.37209302325581384,0.3902439024390243,0.29090909090909084,0.2807017543859649,0.25477707006369427,0.23188405797101455,0.23188405797101455,0.23188405797101455,0.23188405797101455,0.23188405797101455,0.25806451612903225,0.27586206896551724,0.2622950819672131,0.29090909090909084,0.34782608695652173,0.3404255319148936
0.326530612244898,0.36363636363636365,0.23188405797101455,0.24615384615384617,0.24615384615384617,0.21621621621621614,0.21621621621621614,0.20779220779220775,0.21621621621621614,0.21621621621621614,0.23188405797101455,0.22857142857142854,0.24615384615384617,0.29090909090909084,0.32,0.32
0.36363636363636365,0.27586206896551724,0.24615384615384617,0.25477707006369427,0.20779220779220775,0.20779220779220775,0.2058823529411765,0.19753086419753088,0.20253164556962025,0.20253164556962025,0.2058823529411765,0.22857142857142854,0.24615384615384617,0.25477707006369427,0.27586206896551724,0.3018867924528302
0.34782608695652173,0.27586206896551724,0.25806451612903225,0.23188405797101455,0.22857142857142854,0.20253164556962025,0.19277108433734938,0.18823529411764706,0.18823529411764706,0.19753086419753088,0.21917808219178084,0.2058823529411765,0.21917808219178084,0.25806451612903225,0.27586206896551724,0.31475409836065577
0.32,0.27586206896551724,0.22857142857142854,0.21333333333333332,0.20779220779220775,0.18823529411764706,0.18823529411764706,0.18604651162790697,0.1818181818181818,0.17977528089887637,0.20253164556962025,0.19999999999999996,0.20779220779220775,0.25071225071225073,0.25071225071225073,0.31475409836065577
0.33333333333333337,0.32,0.24615384615384617,0.21333333333333332,0.20253164556962025,0.18823529411764706,0.17977528089887637,0.17977528089887637,0.17977528089887637,0.18604651162790697,0.20253164556962025,0.21052631578947367,0.20779220779220775,0.23188405797101455,0.25806451612903225,0.29090909090909084
0.326530612244898,0.326530612244898,0.25071225071225073,0.21621621621621614,0.20253164556962025,0.19753086419753088,0.18604651162790697,0.18604651162790697,0.18604651162790697,0.18604651162790697,0.18604651162790697,0.20779220779220775,0.21333333333333332,0.23188405797101455,0.26586102719033233,0.2962962962962963
0.2962962962962963,0.2807017543859649,0.26586102719033233,0.21621621621621614,0.2058823529411765,0.18604651162790697,0.19277108433734938,0.18604651162790697,0.18604651162790697,0.18823529411764706,0.20253164556962025,0.21621621621621614,0.23188405797101455,0.33333333333333337,0.27586206896551724,0.2857142857142857
0.326530612244898,0.34782608695652173,0.25071225071225073,0.23188405797101455,0.21333333333333332,0.21621621621621614,0.2058823529411765,0.19753086419753088,0.20253164556962025,0.20779220779220775,0.20779220779220775,0.22857142857142854,0.22857142857142854,0.2711864406779661,0.27586206896551724,0.29090909090909084
0.3018867924528302,0.326530612244898,0.27586206896551724,0.2622950819672131,0.21917808219178084,0.20253164556962025,0.21917808219178084,0.21052631578947367,0.21621621621621614,0.21621621621621614,0.22857142857142854,0.23188405797101455,0.24615384615384617,0.27586206896551724,0.2962962962962963,0.326530612244898
